Regions,Sectors,PathTimes,KAP
GLD,B,53,7.291049904
GLD,C,53,7.274108635
GLD,D,53,7.294438843
GLD,E,53,7.375283917
GLD,F,53,7.268706535
GLD,G,53,7.270980231
GLD,H,53,7.269735071
GLD,I,53,7.304316216
GLD,J,53,1
GLD,K,53,7.241959411
GLD,L,53,7.312979995
GLD,M,53,7.271309559
GLD,N,53,7.303594739
GLD,O,53,7.276606698
GLD,P,53,7.250978267
GLD,Q,53,7.258496457
GLD,R,53,4.42234908
GLD,S,53,7.28069662
GLD,A,54,5.763053241
GLD,B,54,5.787390223
GLD,C,54,5.774803912
GLD,D,54,5.789659144
GLD,E,54,5.851750389
GLD,F,54,5.768732457
GLD,G,54,5.769428934
GLD,H,54,5.769683994
GLD,I,54,5.797727412
GLD,J,54,1
GLD,K,54,5.747660039
GLD,L,54,5.804307619
GLD,M,54,5.770839846
GLD,N,54,5.796749183
GLD,O,54,5.775192897
GLD,P,54,5.754839692
GLD,Q,54,5.760738749
GLD,R,54,4.203703432
GLD,S,54,5.778591921
GLD,A,55,4.440751346
GLD,B,55,4.455645603
GLD,C,55,4.445531436
GLD,D,55,4.456981149
GLD,E,55,4.503644432
GLD,F,55,4.444020766
GLD,G,55,4.447710873
GLD,H,55,4.443636405
GLD,I,55,4.463344942
GLD,J,55,1
GLD,K,55,4.427428477
GLD,L,55,4.467984917
GLD,M,55,4.442652108
GLD,N,55,4.463103517
GLD,O,55,4.447846188
GLD,P,55,4.433058783
GLD,Q,55,4.4380877
GLD,R,55,3.783955729
GLD,S,55,4.45057925
GLD,A,56,3.581635861
GLD,B,56,3.595833547
GLD,C,56,3.588047807
GLD,D,56,3.597786472
GLD,E,56,3.637464348
GLD,F,56,3.585102032
GLD,G,56,3.586996877
GLD,H,56,3.585542412
GLD,I,56,3.602684439
GLD,J,56,1
GLD,K,56,3.571913789
GLD,L,56,3.606947724
GLD,M,56,3.586337341
GLD,N,56,3.602200792
GLD,O,56,3.588992368
GLD,P,56,3.576308895
GLD,Q,56,3.580069453
GLD,R,56,3.318153623
GLD,S,56,3.590942988
GLD,A,57,2.772837968
GLD,B,57,2.782043614
GLD,C,57,2.775728756
GLD,D,57,2.782906631
GLD,E,57,2.812027419
GLD,F,57,2.774820774
GLD,G,57,2.777360646
GLD,H,57,2.774620177
GLD,I,57,2.786812831
GLD,J,57,1
GLD,K,57,2.764442571
GLD,L,57,2.789786198
GLD,M,57,2.773913905
GLD,N,57,2.786741255
GLD,O,57,2.777185936
GLD,P,57,2.767933794
GLD,Q,57,2.771087182
GLD,R,57,2.679601371
GLD,S,57,2.778925207
GLD,A,58,2.210859559
GLD,B,58,2.217883608
GLD,C,58,2.212768752
GLD,D,58,2.218837669
GLD,E,58,2.242767643
GLD,F,58,2.212500288
GLD,G,58,2.215123637
GLD,H,58,2.212283473
GLD,I,58,2.221895195
GLD,J,58,1
GLD,K,58,2.204202883
GLD,L,58,2.224364414
GLD,M,58,2.211861515
GLD,N,58,2.221946561
GLD,O,58,2.214363426
GLD,P,58,2.206994026
GLD,Q,58,2.209492327
GLD,R,58,2.158636493
GLD,S,58,2.215672064
GLD,A,59,1.783948172
GLD,B,59,1.789976068
GLD,C,59,1.785815094
GLD,D,59,1.790720879
GLD,E,59,1.810092349
GLD,F,59,1.785391885
GLD,G,59,1.78732758
GLD,H,59,1.785297129
GLD,I,59,1.793175666
GLD,J,59,1
GLD,K,59,1.778733131
GLD,L,59,1.795209422
GLD,M,59,1.785103099
GLD,N,59,1.793224047
GLD,O,59,1.786987494
GLD,P,59,1.781004401
GLD,Q,59,1.78293887
GLD,R,59,1.744669261
GLD,S,59,1.788050545
GLD,A,60,1.469320869
GLD,B,60,1.47460694
GLD,C,60,1.471205408
GLD,D,60,1.475206448
GLD,E,60,1.491173938
GLD,F,60,1.470610667
GLD,G,60,1.471934165
GLD,H,60,1.470587079
GLD,I,60,1.477233837
GLD,J,60,1
GLD,K,60,1.465165089
GLD,L,60,1.478916455
GLD,M,60,1.470576133
GLD,N,60,1.477213635
GLD,O,60,1.472006101
GLD,P,60,1.467035092
GLD,Q,60,1.468576297
GLD,R,60,1.436797756
GLD,S,60,1.472862195
